candidate_id,source_state,source_file,source_row,facility_name,property_name,property_address,city,county_fips,county_name,region_id,latitude,longitude,secondary_type,building_class,building_status,availability_class,is_directly_usable_by_status,has_listed_available_space,is_primary_regional_hub_candidate,rba_sf,usable_available_space_sf,total_available_space_sf,direct_available_space_sf,direct_vacant_space_sf,meets_min_available_space_20k,percent_leased,typical_floor_size_sf,ceiling_height_raw,column_spacing,number_loading_docks,drive_ins,rail_lines,capacity_available_kw,power,sprinklers,water,sewer,parking_ratio,parking_spaces,year_built,year_renovated
T4-ME-00001,ME,ME.csv,1,"586 Lewiston Junction Rd, Auburn, ME",,586 Lewiston Junction Rd,Auburn,23001,Androscoggin,5,44.0451286,-70.2992715,Distribution,B,Existing,direct_existing_facility,True,True,True,123359,79327.0,79327.0,79327.0,79327,True,35.69,41120.0,,,7.0,5,,,Heavy,Wet,City,City,0.49,60.0,1995.0,
T4-ME-00003,ME,ME.csv,3,Gendron Distribution Center,Gendron Distribution Center,55 Logistics Dr,Auburn,23001,Androscoggin,5,44.0412282,-70.2939882,Warehouse,B,Existing,direct_existing_facility,True,True,True,283460,180000.0,180000.0,180000.0,180000,True,36.5,283460.0,"32'0""",37'w x 50'd,8.0,"4/14'0""w x 14'0""h",St. Lawrence & Raquette River Railroad,,Heavy,,Yes,Yes,,,2006.0,
T4-ME-00004,ME,ME.csv,4,"115 Logistics Dr, Auburn, ME",,115 Logistics Dr,Auburn,23001,Androscoggin,5,44.0407501,-70.2955481,Warehouse,B,Existing,direct_existing_facility,True,True,True,102000,102000.0,102000.0,102000.0,102000,True,0.0,102000.0,"26'0""",,14.0,2,,,,ESFR,Yes,Yes,0.0,,2008.0,
T4-ME-00005,ME,ME.csv,5,"26 Morin St, Biddeford, ME",,26 Morin St,Biddeford,23031,York,17,43.4636,-70.493305,Distribution,C,Existing,direct_existing_facility,True,True,True,106200,20400.0,20400.0,20400.0,20400,True,80.79,106200.0,"33'0""",,2.0,,,,,Yes,,,0.7,75.0,1972.0,
T4-ME-00006,ME,ME.csv,6,"7 Rand Rd, Portland, ME",,7 Rand Rd,Portland,23005,Cumberland,5,43.6708039,-70.3245986,Warehouse,C,Existing,direct_existing_facility,True,True,True,303156,22000.0,22000.0,22000.0,22000,True,92.74,303156.0,"33'0""",35'w x 35'd,20.0,8,,,,Wet,,,0.66,201.0,1972.0,
T4-ME-00007,ME,ME.csv,7,"650 River Rd, Gardiner, ME",,650 River Rd,Gardiner,23011,Kennebec,43,44.186412,-69.756261,Warehouse,C,Existing,direct_existing_facility,True,True,True,133760,30000.0,30000.0,30000.0,30000,True,77.57,133760.0,"21'0""",,9.0,4,,,Heavy,Wet,City,City,0.37,50.0,1955.0,
T4-ME-00008,ME,ME.csv,8,"1705 Route 202 Hwy, Winthrop, ME",,1705 Route 202 Hwy,Winthrop,23011,Kennebec,43,44.304217,-69.95958,Warehouse,C,Existing,direct_existing_facility,True,True,True,130000,35624.0,35624.0,35624.0,35624,True,72.6,130000.0,"17'0""",,6.0,,,,4600a/240-480v 3p,Wet,,,3.07,110.0,1971.0,2022.0
T4-ME-00009,ME,ME.csv,9,"90 Spencer Dr, Wells, ME",,90 Spencer Dr,Wells,23031,York,17,43.3235818,-70.5994014,Warehouse,B,Existing,direct_existing_facility,True,True,True,332836,243346.0,243346.0,243346.0,0,True,100.0,200044.0,"40'0""",40'w x 40'd,16.0,1,,,480v,Wet,Yes,Yes,0.0,,1981.0,1999.0
T4-ME-00051,ME,ME.csv,51,"128 Weld Rd, Wilton, ME",,128 Weld Rd,Wilton,23007,Franklin,5,44.5986125,-70.2384854,Warehouse,B,Existing,direct_existing_facility,True,True,True,268600,268000.0,,,268000,True,,134300.0,"20'0""",35'w x 41'd,14.0,,,,3p,Wet,City,City,0.86,230.0,1970.0,
T4-NH-00001,NH,NH.csv,1,"7 Crow's Nest Circle Dr, Merrimack, NH",,7 Crow's Nest Circle Dr,Merrimack,33011,Hillsborough,17,42.8112235,-71.4782897,Warehouse,A,Existing,direct_existing_facility,True,True,True,359309,142000.0,142000.0,142000.0,142000,True,60.48,359309.0,"36'0""",54'w x 48'd,96.0,"8/12'0""w x 14'0""h",,,6000a/480v 3p,ESFR,Yes,Yes,0.85,334.0,2025.0,
T4-NH-00002,NH,NH.csv,2,"100 Factory St, Nashua, NH",,100 Factory St,Nashua,33011,Hillsborough,17,42.759866,-71.471477,Warehouse,C,Existing,direct_existing_facility,True,True,True,212003,35144.0,35144.0,35144.0,35144,True,83.42,53001.0,"13'0""",,6.0,,,,Heavy,Wet,,,0.47,100.0,1900.0,1998.0
T4-NH-00004,NH,NH.csv,4,Capitol Crossing,Capitol Crossing,19-27 Terrill Park Dr,Concord,33013,Merrimack,10,43.2009246,-71.5142265,Warehouse,C,Existing,direct_existing_facility,True,True,True,214000,97185.0,97185.0,97185.0,97185,True,54.59,214000.0,"24'0""",25'w x 50'd,18.0,4,,,4400a 3p,Wet,,,0.57,123.0,1977.0,
T4-NH-00008,NH,NH.csv,8,"1 Bon Terrain Dr, Amherst, NH",,1 Bon Terrain Dr,Amherst,33011,Hillsborough,17,42.8076563,-71.5875272,Warehouse,B,Existing,direct_existing_facility,True,True,True,425152,208520.0,208520.0,0.0,0,True,100.0,425152.0,"30'0""",40'w x 40'd,12.0,"1/10'0""w x 12'0""h",,,1200a/277-480v 3p,Wet,Yes,Yes,0.59,250.0,2004.0,
T4-NH-00010,NH,NH.csv,10,"10-12 Celina Ave, Nashua, NH",,10-12 Celina Ave,Nashua,33011,Hillsborough,17,42.797854,-71.53963,Warehouse,C,Existing,direct_existing_facility,True,True,True,321800,321800.0,321800.0,321800.0,0,True,100.0,321800.0,"30'0""",,50.0,"1/10'0""w x 14'0""h",Guilford Rail,,,,City,City,0.9,290.0,1979.0,1997.0
T4-NH-00024,NH,NH.csv,24,"7 Technology Dr, Bedford, NH",,7 Technology Dr,Bedford,33011,Hillsborough,17,42.9274831,-71.4590577,Warehouse,C,Existing,direct_existing_facility,True,True,True,410000,205000.0,,,205000,True,50.0,205000.0,"35'0""",50'w x 60'd,11.0,"3/16'0""w x 20'0""h",,,,Wet,,,0.47,126.0,1994.0,
T4-NJ-00001,NJ,NJ.csv,1,"300 Jefferson St, Camden, NJ",,300 Jefferson St,Camden,34007,Camden,36,39.9189469,-75.1250297,Warehouse,C,Existing,direct_existing_facility,True,True,True,334085,96724.0,96724.0,96724.0,88105,True,73.63,334085.0,"35'0""",,10.0,"20/9'0""w x 13'0""h",,,,Dry,,,0.16,55.0,1970.0,
T4-NJ-00002,NJ,NJ.csv,2,Jersey City Distribution Center,Jersey City Distribution Center,25 Colony Rd,Jersey City,34017,Hudson,9,40.68184,-74.0839073,Warehouse,A,Existing,direct_existing_facility,True,True,True,340857,340857.0,340857.0,340857.0,340857,True,0.0,340857.0,"36'0""",48'w x 58'd,48.0,"4/12'0""w x 14'0""h",,,4000a/270-480v 3p,ESFR,City,City,0.38,128.0,2004.0,
T4-NJ-00003,NJ,NJ.csv,3,"500 Supor Blvd, Harrison, NJ",,500 Supor Blvd,Harrison,34017,Hudson,9,40.7460447,-74.1465917,Warehouse,B,Existing,direct_existing_facility,True,True,True,437221,69137.0,69137.0,69137.0,0,True,100.0,437221.0,"18'0""",,,4,,,2000a,Wet,City,City,0.13,59.0,1997.0,2002.0
T4-NJ-00004,NJ,NJ.csv,4,LogistiCenter at Lumberton,LogistiCenter at Lumberton,1775 Route 38,Lumberton,34005,Burlington,32,39.9772795,-74.7592383,Warehouse,A,Existing,direct_existing_facility,True,True,True,429200,429200.0,429200.0,429200.0,429200,True,0.0,429200.0,"36'0""",54'w x 51'd,58.0,"2/14'0""w x 16'0""h",,,3000-4000a/480v,ESFR,Yes,Yes,0.45,194.0,2024.0,
T4-NJ-00005,NJ,NJ.csv,5,Saddle Brook Industrial Centre,Saddle Brook Industrial Centre,95 Mayhill St,Saddle Brook,34003,Bergen,9,40.899206,-74.0898755,Distribution,B,Existing,direct_existing_facility,True,True,True,430000,104000.0,104000.0,104000.0,104000,True,75.81,430000.0,"30'0""",34'w x 40'd,6.0,"1/10'0""w x 13'0""h",,,400a/480v,Wet,City,City,0.05,20.0,1970.0,
T4-NJ-00006,NJ,NJ.csv,6,Harris Storage and Distribution,Harris Storage and Distribution,328 S 2nd St,Millville,34011,Cumberland,23,39.3882703,-75.036357,Warehouse,C,Existing,direct_existing_facility,True,True,True,500000,133454.0,133454.0,133454.0,64010,True,87.2,500000.0,"24'0""",,50.0,"6/10'0""w x 14'0""h",,,,Dry,,,0.0,,1972.0,
T4-NJ-00007,NJ,NJ.csv,7,"35-95 8th St, Passaic, NJ",,35-95 8th St,Passaic,34031,Passaic,7,40.857174,-74.111285,Warehouse,C,Existing,direct_existing_facility,True,True,True,360000,68347.0,68347.0,68347.0,32684,True,90.92,120000.0,"16'0""",,4.0,"3/10'0""w x 13'0""h",,,Heavy,,,,0.0,,1925.0,
T4-NJ-00008,NJ,NJ.csv,8,"625 Jersey Ave, New Brunswick, NJ",,625 Jersey Ave,New Brunswick,34023,Middlesex,15,40.4775381,-74.4761513,Warehouse,B,Existing,direct_existing_facility,True,True,True,325000,99000.0,99000.0,99000.0,62000,True,80.92,325000.0,"18'0""",25'w x 50'd,35.0,2,Conrail,,400a/480v,Wet,City,City,0.68,221.0,1945.0,
T4-NJ-00009,NJ,NJ.csv,9,"450 Murray Hill Pky, East Rutherford, NJ",,450 Murray Hill Pky,East Rutherford,34003,Bergen,9,40.817588,-74.0917204,Warehouse,C,Existing,direct_existing_facility,True,True,True,376863,41832.0,41832.0,41832.0,15030,True,96.01,188432.0,"15'0""",29'w x 40'd,5.0,"2/12'0""w x 12'0""h",,,200a/480v,Wet,City,City,0.27,100.0,1972.0,
T4-NJ-00010,NJ,NJ.csv,10,Excel Business Park,Excel Business Park,501 Prospect St,Lakewood,34029,Ocean,23,40.073399,-74.2267,Warehouse,B,Existing,direct_existing_facility,True,True,True,311486,24478.0,24478.0,24478.0,24478,True,92.14,155743.0,"16'0""",,40.0,"12/10'0""w x 12'0""h",,,,Yes,City,City,1.0,100.0,1960.0,
T4-NJ-00011,NJ,NJ.csv,11,"1 Buckingham Ave, Perth Amboy, NJ",,1 Buckingham Ave,Perth Amboy,34023,Middlesex,15,40.51442,-74.260281,Warehouse,C,Existing,direct_existing_facility,True,True,True,407688,162105.0,150000.0,150000.0,162105,True,60.24,135900.0,"18'0""",25'w x 48'd,34.0,1,,,2500a/277-480v 3p 4w,Wet,City,City,0.05,20.0,1955.0,1991.0
T4-NJ-00012,NJ,NJ.csv,12,"195 Carter Dr, Edison, NJ",,195 Carter Dr,Edison,34023,Middlesex,15,40.528375,-74.397745,Warehouse,B,Existing,direct_existing_facility,True,True,True,327330,105987.0,105987.0,0.0,0,True,100.0,327330.0,"24'0""",40'w x 40'd,14.0,"2/14'0""w x 16'0""h",,,400-600a 3p,Wet,City,City,0.23,75.0,1988.0,
T4-NJ-00013,NJ,NJ.csv,13,"2100 Center Square Rd, Logan Township, NJ",,2100 Center Square Rd,Logan Township,34015,Gloucester,36,39.7689707,-75.3738066,Distribution,A,Existing,direct_existing_facility,True,True,True,365760,193260.0,193260.0,193260.0,193260,True,47.16,365760.0,"32'0""",60'w x 60'd,96.0,"4/10'0""w x 13'0""h",,,2500a/277-480v,ESFR,Yes,Yes,0.57,308.0,2008.0,
T4-NJ-00014,NJ,NJ.csv,14,Monroe 8A Logistics Center II,Monroe 8A Logistics Center II,908 Cranbury South River Rd,Monroe Township,34023,Middlesex,15,40.3757009,-74.4562897,Distribution,A,Existing,direct_existing_facility,True,True,True,409916,409916.0,409916.0,409916.0,409916,True,0.0,409916.0,"36'0""",56'w x 48'd,53.0,"2/12'0""w x 14'0""h",,,3000a,ESFR,,,0.52,285.0,2025.0,
T4-NJ-00015,NJ,NJ.csv,15,Building C/D,Building C/D,501 Crossroads Blvd,Logan Township,34015,Gloucester,36,39.7909621,-75.3462215,Warehouse,A,Existing,direct_existing_facility,True,True,True,475488,475488.0,475488.0,475488.0,475488,True,0.0,475488.0,"40'0""",50'w x 40'd,106.0,4,,,4000a/277-480v 3p,ESFR,Yes,Yes,0.55,263.0,2023.0,
T4-NJ-00016,NJ,NJ.csv,16,Prologis Somerset,Prologis Somerset,395 Elizabeth Ave,Somerset,34035,Somerset,20,40.538445,-74.5347116,Distribution,A,Existing,direct_existing_facility,True,True,True,436960,237930.0,237930.0,237930.0,237930,True,45.55,436960.0,"40'0""",,58.0,2,,,4000a/277-480v 3p,ESFR,,,0.98,497.0,2026.0,
T4-NJ-00017,NJ,NJ.csv,17,Liberty Commerce Center,Liberty Commerce Center,145 Industrial Dr,Jersey City,34017,Hudson,9,40.6827867,-74.0910762,Warehouse,A,Existing,direct_existing_facility,True,True,True,426275,426275.0,426275.0,426275.0,426275,True,0.0,426275.0,"42'0""",,67.0,6,,,4000a/277-480v 3p,ESFR,,,0.52,326.0,2025.0,
T4-NJ-00018,NJ,NJ.csv,18,Spring Brook Commerce Center,Spring Brook Commerce Center,128 Iron Mountain Rd,Mine Hill,34027,Morris,20,40.8912404,-74.5988109,Distribution,A,Existing,direct_existing_facility,True,True,True,393335,393335.0,393335.0,393335.0,393335,True,0.0,393335.0,"42'0""",58'w x 48'd,60.0,2,,,3000a/277v 3p,ESFR,,,0.84,370.0,2025.0,
T4-NJ-00020,NJ,NJ.csv,20,"550 Meadowlands Pky, Secaucus, NJ",,550 Meadowlands Pky,Secaucus,34017,Hudson,9,40.7755501,-74.0848097,Warehouse,B,Existing,direct_existing_facility,True,True,True,304920,89970.0,89970.0,89970.0,89970,True,70.49,152460.0,"26'0""",41'w x 44'd,13.0,,,,200a,Wet,City,City,0.09,28.0,1986.0,
T4-NJ-00021,NJ,NJ.csv,21,"77-79 Metro Way, Secaucus, NJ",,77-79 Metro Way,Secaucus,34017,Hudson,9,40.7706707,-74.0721361,Warehouse,C,Existing,direct_existing_facility,True,True,True,422819,94761.0,94761.0,94761.0,94761,True,77.59,422819.0,"27'0""",38'w x 47'd,35.0,"2/10'0""w x 9'0""h",,,1200-4000a/277-480v,Wet,City,City,0.3,155.0,1978.0,
T4-NJ-00022,NJ,NJ.csv,22,"100 Middlesex Ave, Carteret, NJ",,100 Middlesex Ave,Carteret,34023,Middlesex,15,40.5704316,-74.2184783,Distribution,B,Existing,direct_existing_facility,True,True,True,416000,303000.0,303000.0,303000.0,100000,True,,416000.0,"26'0""",30'w x 50'd,44.0,"8/12'0""w x 16'0""h",,,3500a/480v 3p 3w,Wet,City,City,0.07,30.0,1989.0,
T4-NJ-00023,NJ,NJ.csv,23,"150 Pacific Ave, Jersey City, NJ",,150 Pacific Ave,Jersey City,34017,Hudson,9,40.7078645,-74.0660827,Warehouse,B,Existing,direct_existing_facility,True,True,True,350295,153995.0,153995.0,153995.0,153995,True,56.04,350295.0,"28'0""",50'w x 35'd,13.0,5,,,2000a,Dry,City,City,0.1,35.0,1930.0,
T4-NJ-00024,NJ,NJ.csv,24,Building 100,Building 100,101 Port Lincoln Rd,Bayonne,34017,Hudson,9,40.6724455,-74.0941854,Distribution,A,Existing,direct_existing_facility,True,True,True,332640,332640.0,332640.0,332640.0,332640,True,0.0,332640.0,"36'0""",54'w x 55'd,66.0,2,,,3000a/277-480v 3p,,,,1.21,403.0,2023.0,
T4-NJ-00025,NJ,NJ.csv,25,"283 Prospect Plains Rd, Cranbury, NJ",,283 Prospect Plains Rd,Cranbury,34023,Middlesex,15,40.329148,-74.488276,Distribution,A,Existing,direct_existing_facility,True,True,True,473148,255000.0,255000.0,255000.0,255000,True,46.11,473148.0,"36'0""",52'w x 50'd,66.0,"3/12'0""w x 14'0""h",,,2000a/277-480v,ESFR,,,1.06,517.0,2001.0,
T4-NJ-00026,NJ,NJ.csv,26,"169 Pulaski St, Bayonne, NJ",,169 Pulaski St,Bayonne,34017,Hudson,9,40.678888,-74.0998082,Warehouse,B,Existing,direct_existing_facility,True,True,True,433204,100000.0,100000.0,100000.0,0,True,100.0,433204.0,"26'0""",,28.0,,,,1000a,Yes,,,0.21,91.0,1980.0,
T4-NJ-00027,NJ,NJ.csv,27,Building 1,Building 1,100 Ridge Rd,Piscataway,34023,Middlesex,15,40.5560517,-74.5159712,Distribution,A,Existing,direct_existing_facility,True,True,True,311040,39150.0,39150.0,0.0,0,True,100.0,311040.0,"36'0""",50'w x 50'd,42.0,2,Conrail,,2000a,ESFR,,,0.68,274.0,2018.0,
T4-NJ-00028,NJ,NJ.csv,28,"473 Ridge Rd, South Brunswick, NJ",,473 Ridge Rd,South Brunswick,34023,Middlesex,15,40.3761969,-74.528069,Warehouse,A,Existing,direct_existing_facility,True,True,True,318389,106080.0,106080.0,106080.0,106080,True,66.68,318389.0,"36'0""",54'w x 52'd,27.0,8,,,4800a/240-480v 3p,Wet,Yes,Yes,1.25,400.0,1981.0,1984.0
T4-NJ-00029,NJ,NJ.csv,29,Route 55 Industrial Center,Route 55 Industrial Center,70 Sewell St,Glassboro,34015,Gloucester,36,39.696239,-75.121774,Warehouse,C,Existing,direct_existing_facility,True,True,True,371326,30245.0,30245.0,30245.0,30245,True,91.85,371326.0,"20'0""",47'w x 51'd,34.0,"14/9'0""w x 13'0""h",,,480v 3p,Wet,City,City,0.87,347.0,1961.0,2011.0
T4-NJ-00030,NJ,NJ.csv,30,"16 Herbert St, Newark, NJ",,16 Herbert St,Newark,34013,Essex,44,40.7212516,-74.1416858,Warehouse,C,Existing,direct_existing_facility,True,True,True,304000,121000.0,121000.0,121000.0,121000,True,60.2,304000.0,"26'0""",,30.0,"7/10'0""w x 13'0""h",,,600a/480v,Wet,City,City,0.16,50.0,1954.0,
T4-NJ-00032,NJ,NJ.csv,32,"1 Truman Dr S, Edison, NJ",,1 Truman Dr S,Edison,34023,Middlesex,15,40.517775,-74.417353,Warehouse,B,Existing,direct_existing_facility,True,True,True,369313,267365.0,267365.0,142365.0,0,True,100.0,369313.0,"24'0""",40'w x 40'd,40.0,"6/12'0""w x 14'0""h",,,3000a/277-480v 3p 4w,Wet,City,City,0.75,306.0,1978.0,
T4-NJ-00037,NJ,NJ.csv,37,"4 Aurora Dr, Cranbury, NJ",,4 Aurora Dr,Cranbury,34023,Middlesex,15,40.3173867,-74.4998918,Warehouse,A,Existing,direct_existing_facility,True,True,True,416000,60000.0,60000.0,0.0,0,True,100.0,416000.0,"32'0""",40'w x 52'd,64.0,"1/12'0""w x 16'0""h",,,Heavy,ESFR,City,City,0.24,100.0,1998.0,
T4-NJ-00040,NJ,NJ.csv,40,"2000 Bishop's Gate Blvd, Mount Laurel, NJ",,2000 Bishop's Gate Blvd,Mount Laurel,34005,Burlington,32,39.9639968,-74.9076053,Distribution,A,Existing,direct_existing_facility,True,True,True,309250,157716.0,,,157716,True,100.0,309250.0,"30'0""",55'w x 50'd,35.0,"2/12'0""w x 15'0""h",,,3200a/480v 3p,ESFR,City,City,1.71,553.0,1998.0,2019.0
T4-NJ-00050,NJ,NJ.csv,50,Building 3,Building 3,76 Callahan Blvd,Sayreville,34023,Middlesex,15,40.4550063,-74.3365218,Distribution,A,Existing,direct_existing_facility,True,True,True,451916,451916.0,,,451916,True,100.0,451916.0,"40'0""",56'w x 50'd,67.0,"2/12'0""w x 16'0""h",,,4000a/277-480v 3p,ESFR,,,0.94,425.0,2023.0,
T4-NJ-00052,NJ,NJ.csv,52,"205 Campus Dr, Kearny, NJ",,205 Campus Dr,Kearny,34017,Hudson,9,40.7240074,-74.1064269,Warehouse,C,Existing,direct_existing_facility,True,True,True,303190,80000.0,80000.0,80000.0,0,True,100.0,303190.0,"40'0""",,18.0,4,,,2000a,,,,0.24,75.0,1940.0,
T4-NJ-00065,NJ,NJ.csv,65,"1130 Commerce Blvd, Logan Township, NJ",,1130 Commerce Blvd,Logan Township,34015,Gloucester,36,39.767057,-75.3761207,Distribution,A,Existing,direct_existing_facility,True,True,True,395640,215886.0,215886.0,0.0,0,True,100.0,386026.0,"32'0""",43'w x 54'd,52.0,"2/12'0""w x 14'0""h",,,2200a/277-480v 3p,ESFR,City,City,0.35,202.0,2002.0,
T4-NJ-00073,NJ,NJ.csv,73,"1600 Cottontail Ln, Somerset, NJ",,1600 Cottontail Ln,Somerset,34035,Somerset,20,40.5333522,-74.5481994,Distribution,B,Existing,direct_existing_facility,True,True,True,306215,35843.0,35843.0,0.0,0,True,100.0,153107.0,"22'8""",42'w x 42'd,32.0,3,,,1400a,Yes,City,City,,,1988.0,
T4-NJ-00083,NJ,NJ.csv,83,Alpha 78 Logistics Center,Alpha 78 Logistics Center,5 Edge Rd,Alpha,34041,Warren,1,40.6601391,-75.139278,Warehouse,A,Existing,direct_existing_facility,True,True,True,450457,450457.0,450457.0,450457.0,450457,True,0.0,450457.0,"36'0""",,118.0,4,,,300a/277-480v,ESFR,,,0.51,319.0,2025.0,
T4-NJ-00086,NJ,NJ.csv,86,Century 21 Distribution Center,Century 21 Distribution Center,70 Enterprise Ave,Secaucus,34017,Hudson,9,40.779807,-74.069941,Warehouse,C,Existing,direct_existing_facility,True,True,True,384248,348248.0,348248.0,0.0,0,True,100.0,384248.0,"21'0""",32'w x 35'd,20.0,"2/10'0""w x 10'0""h",,,,,City,City,0.33,125.0,1970.0,
T4-NJ-00087,NJ,NJ.csv,87,268M,268M,84-88 Executive Ave,Edison,34023,Middlesex,15,40.4975616,-74.3831996,Warehouse,B,Existing,direct_existing_facility,True,True,True,303309,88565.0,88565.0,88565.0,88565,True,70.8,303309.0,"28'0""",38'w x 38'd,3.0,"1/12'0""w x 16'0""h",,,1000a/460-480v 3p,ESFR,,,0.08,25.0,1970.0,
T4-NJ-00091,NJ,NJ.csv,91,Bridge Point East Hanover,Bridge Point East Hanover,20 Farinella Dr,East Hanover,34027,Morris,20,40.806057,-74.3781735,Distribution,A,Existing,direct_existing_facility,True,True,True,314413,113462.0,113462.0,113462.0,113462,True,63.91,314413.0,"40'0""",54'w x 44'd,58.0,2,,,1200a/270-480v 3p,ESFR,,,0.4,187.0,2023.0,
T4-NJ-00093,NJ,NJ.csv,93,Forest Park Bldg 19,Forest Park Bldg 19,1225 Forest Pky,West Deptford,34015,Gloucester,36,39.828916,-75.213025,Warehouse,A,Existing,direct_existing_facility,True,True,True,354083,88407.0,88407.0,88407.0,0,True,100.0,354083.0,"30'0""",35'w x 53'd,46.0,"3/7'0""w x 14'0""h",,,200a/120-208v,ESFR,City,City,1.7,600.0,1996.0,
T4-NJ-00096,NJ,NJ.csv,96,"1200 Fuller Rd, Linden, NJ",,1200 Fuller Rd,Linden,34039,Union,44,40.6248903,-74.2701013,Warehouse,B,Existing,direct_existing_facility,True,True,True,451000,43670.0,43670.0,43670.0,43670,True,90.32,225500.0,"21'1""",30'w x 40'd,29.0,3,,,800a/110-440v 3p,Dry,City,City,0.0,100.0,1974.0,
T4-NJ-00098,NJ,NJ.csv,98,LogistiCenter at Carneys Point,LogistiCenter at Carneys Point,24 N Game Creek Rd,Carneys Point,34033,Salem,36,39.6955212,-75.4461108,Distribution,B,Existing,direct_existing_facility,True,True,True,323750,218175.0,218175.0,218175.0,0,True,100.0,323750.0,"36'0""",54'w x 58'd,37.0,1,,,3000a,ESFR,,,0.83,343.0,2023.0,
T4-NJ-00103,NJ,NJ.csv,103,Tri-State Distribution Center Building 2,Tri-State Distribution Center Building 2,970 Harding Hwy,Carneys Point Township,34033,Salem,36,39.6860517,-75.4203704,Distribution,A,Existing,direct_existing_facility,True,True,True,400500,33000.0,33000.0,0.0,0,True,100.0,400500.0,"40'0""",56'w x 48'd,78.0,2,,,2000a/480v 3p,ESFR,Yes,Yes,0.69,370.0,2021.0,
T4-NJ-00105,NJ,NJ.csv,105,354M,354M,240-290 Heller Park Ct,Dayton,34023,Middlesex,15,40.3748809,-74.4980637,Distribution,B,Existing,direct_existing_facility,True,True,True,353999,225093.0,225093.0,225093.0,162382,True,54.13,353999.0,"32'0""",42'w x 42'd,19.0,"1/10'0""w x 14'0""h",,,400-1200a/480v 3p,ESFR,City,City,,,1989.0,
T4-NJ-00106,NJ,NJ.csv,106,419M,419M,400-490 Heller Park Ct,Dayton,34023,Middlesex,15,40.3767832,-74.4962741,Warehouse,A,Existing,direct_existing_facility,True,True,True,419000,103602.0,103602.0,103602.0,0,True,100.0,419000.0,"32'0""",42'w x 42'd,39.0,"1/13'0""w x 13'0""h",,,400-1200a/460v 3p,ESFR,City,City,0.0,15.0,1990.0,
T4-NJ-00107,NJ,NJ.csv,107,"4-8 Heller Park Ln, Somerset, NJ",,4-8 Heller Park Ln,Somerset,34035,Somerset,20,40.52526,-74.55015,Warehouse,B,Existing,direct_existing_facility,True,True,True,308900,179115.0,179115.0,179115.0,0,True,100.0,308900.0,"28'0""",39'w x 39'd,23.0,"1/25'0""w x 25'0""h",,,1200a/480v 3p,Wet,City,City,,,2001.0,
T4-NJ-00113,NJ,NJ.csv,113,Bridge Point Bayonne,Bridge Point Bayonne,63 Hook Rd,Bayonne,34017,Hudson,9,40.6621596,-74.1034011,Warehouse,A,Existing,direct_existing_facility,True,True,True,355580,355580.0,355580.0,355580.0,355580,True,0.0,355580.0,"40'0""",55'w x 50'd,70.0,4,,,2000a,,,,0.6,269.0,2025.0,
T4-NJ-00115,NJ,NJ.csv,115,The Cubes at Alpha Bldg 2,The Cubes at Alpha Bldg 2,301 Industrial Dr,Phillipsburg,34041,Warren,1,40.6597744,-75.1519176,Warehouse,A,Existing,direct_existing_facility,True,True,True,305000,305000.0,305000.0,305000.0,305000,True,0.0,305000.0,"36'0""",56'w x 49'd,59.0,"2/14'0""w x 16'0""h",,,3000a/277v 3p 4w,ESFR,,,0.61,252.0,2026.0,
T4-NJ-00117,NJ,NJ.csv,117,Bldg 2,Bldg 2,113 Interstate Blvd,Monroe Township,34023,Middlesex,15,40.395545,-74.4487913,Warehouse,B,Existing,direct_existing_facility,True,True,True,418300,418300.0,418300.0,418300.0,0,True,100.0,418300.0,"35'6""",40'w x 50'd,61.0,2,,,3000a/277-480v 3p,ESFR,City,City,0.43,179.0,2004.0,
T4-NJ-00119,NJ,NJ.csv,119,Central 9 Logistics - Building 6,Central 9 Logistics - Building 6,55 Jake Brown Rd,Old Bridge,34023,Middlesex,15,40.4166355,-74.3004018,Distribution,A,Existing,direct_existing_facility,True,True,True,495086,303114.0,303114.0,303114.0,303114,True,38.78,495086.0,"40'0""",54'w,107.0,"4/12'0""w x 14'0""h",,,3000a,,,,0.53,262.0,2024.0,
T4-NJ-00138,NJ,NJ.csv,138,"46 Meadowlands Pky, Secaucus, NJ",,46 Meadowlands Pky,Secaucus,34017,Hudson,9,40.7902599,-74.0712987,Warehouse,A,Existing,direct_existing_facility,True,True,True,302727,52000.0,52000.0,0.0,0,True,100.0,302727.0,"36'0""",60'w x 55'd,55.0,1,,,600a/287-727v,ESFR,,,0.99,344.0,2018.0,
T4-NJ-00151,NJ,NJ.csv,151,"840 Nottingham Way, Trenton, NJ",,840 Nottingham Way,Trenton,34021,Mercer,32,40.2361485,-74.7360823,Warehouse,C,Existing,direct_existing_facility,True,True,True,475000,100000.0,100000.0,100000.0,100000,True,78.95,475000.0,"40'0""",58'w x 19'd,160.0,"4/12'0""w x 14'0""h",,,2000a,Wet,,,0.26,125.0,1990.0,
T4-NJ-00160,NJ,NJ.csv,160,Building 1,Building 1,123-125 Pennsylvania Ave,Kearny,34017,Hudson,9,40.7406904,-74.1093986,Warehouse,B,Existing,direct_existing_facility,True,True,True,311496,311496.0,311496.0,311496.0,311496,True,0.0,311496.0,"19'4""",35'w x 40'd,71.0,,,,Heavy,,,,0.43,135.0,1950.0,
